"Assay","logFC","AveExpr","t","P.Value","adj.P.Val","B","neg_log10_padj","neg_log10_p","sig","UniProt","delta_NPX","n_samples","analysis_group"
"SOX4",0.117556506216543,0.106424660111467,0.394255443839268,0.700837207169533,0.996260879005333,-6.10247536412419,0.00162692314545418,0.154382849706023,"Not significant","Q06945",0.0877264697636877,12,"small_vessel_occlusion"
"ZBTB17",0.0714376346623809,-0.00906725856475532,0.393630051486962,0.701285833587533,0.996260879005333,-6.06024928517649,0.00162692314545418,0.154104934032778,"Not significant","Q13105",-0.0527585205488971,12,"small_vessel_occlusion"
"SMCO2",0.225798060955966,0.509720639170458,0.392646998823344,0.701991268245037,0.996260879005333,-6.09696759311925,0.00162692314545418,0.153668289831138,"Not significant","A6NFE2",-0.0183674933122737,12,"small_vessel_occlusion"
"TBCK",0.115191061137527,0.046777527158459,0.392382677421487,0.702180994189363,0.996260879005333,-6.11384856587262,0.00162692314545418,0.153550929684665,"Not significant","Q8TEA7",0.117444897762367,12,"small_vessel_occlusion"
"STC1",-0.137670547026881,0.148923154687509,-0.392381942896189,0.702181521450102,0.996260879005333,-6.10760485326431,0.00162692314545418,0.153550603577372,"Not significant","P52823",-0.102017219657344,12,"small_vessel_occlusion"
"TUBB8B",-0.318958952312318,-0.460590763948858,-0.392307362711995,0.702235057832917,0.996260879005333,-6.0996432333758,0.00162692314545418,0.153517492951946,"Not significant","A6NNZ2",-0.60245814334069,12,"small_vessel_occlusion"
"YY1",-0.27332563810628,-0.161002154151599,-0.392264385047646,0.702265909536365,0.996260879005333,-6.1028650769277,0.00162692314545418,0.153498413257623,"Not significant","P25490",-0.145316803455353,12,"small_vessel_occlusion"
"AXL",-0.0765675916388656,0.0666484623604144,-0.392173215013609,0.702331358193139,0.996260879005333,-6.07792112725449,0.00162692314545418,0.153457940459963,"Not significant","P30530",-0.138103445978569,12,"small_vessel_occlusion"
"LRRC4",-0.0749313420042494,0.176709769448886,-0.39182074226321,0.702584413105126,0.996260879005333,-6.11407560700061,0.00162692314545418,0.153301489297084,"Not significant","Q9HBW1",-0.0875522104224988,12,"small_vessel_occlusion"
"SETBP1",-0.107654742236676,0.12129725011376,-0.391719370005053,0.702657199441963,0.996260879005333,-6.11411653121692,0.00162692314545418,0.153256499589703,"Not significant","Q9Y6X0",-0.10984245456223,12,"small_vessel_occlusion"
"KCTD8",-0.134315528505487,-0.345651504894098,-0.390315548823053,0.703665476821456,0.996260879005333,-6.09007997315125,0.00162692314545418,0.152633755770575,"Not significant","Q6ZWB6",-0.222182598284313,12,"small_vessel_occlusion"
"FUS",0.140750394531533,0.109297982106606,0.390093434593273,0.70382506213082,0.996260879005333,-6.09698987927878,0.00162692314545418,0.152535272665178,"Not significant","P35637",-0.0192755950348718,12,"small_vessel_occlusion"
"LTBP2",0.0927877945218994,-0.148797488868392,0.389515302978651,0.704240509586513,0.996260879005333,-6.04456954103908,0.00162692314545418,0.152278996897362,"Not significant","Q14767",0.084186387614214,12,"small_vessel_occlusion"
"IRAG2",-0.193101407082153,-0.0300543916722139,-0.389337401057874,0.704368370792348,0.996260879005333,-6.11502364481518,0.00162692314545418,0.15220015398068,"Not significant","Q12912",-0.193940747209958,12,"small_vessel_occlusion"
"SLMAP",-0.257893031432184,0.30807998093466,-0.38912671013542,0.704519810340307,0.996260879005333,-6.10236700236741,0.00162692314545418,0.152106790488595,"Not significant","Q14BN4",-0.102900513367993,12,"small_vessel_occlusion"
"PSME1",0.153952282530958,0.154014981662234,0.388588322038661,0.704906851333428,0.996260879005333,-6.11184917836901,0.00162692314545418,0.151868268291763,"Not significant","Q06323",0.184486159043653,12,"small_vessel_occlusion"
"ERN1",0.0939649123608554,0.0770438062027097,0.388407778625772,0.70503666141095,0.996260879005333,-6.0743546466523,0.00162692314545418,0.151788299413559,"Not significant","O75460",0.170617328690631,12,"small_vessel_occlusion"
"STK24",-0.309091988329297,0.149475834642847,-0.38752802249266,0.705669342954587,0.996260879005333,-6.11579957751062,0.00162692314545418,0.151398749612572,"Not significant","Q9Y6E0",-0.31046272367239,12,"small_vessel_occlusion"
"KANK2",-0.162918249545353,0.209846009810766,-0.387411660675841,0.705753042586168,0.996260879005333,-6.0794987045845,0.00162692314545418,0.151347240881312,"Not significant","Q63ZY3",-0.128377133607864,12,"small_vessel_occlusion"
"FCRL2",0.16545553418957,0.158357643832763,0.387294491543303,0.705837327023662,0.996260879005333,-6.1044161605222,0.00162692314545418,0.151295378433189,"Not significant","Q96LA5",0.125106979693685,12,"small_vessel_occlusion"
"SELP",-0.107643572253266,0.0754153135543068,-0.387158814475919,0.705934930096636,0.996260879005333,-6.07818184732055,0.00162692314545418,0.151235328413275,"Not significant","P16109",0.0239692369742053,12,"small_vessel_occlusion"
"INTS13",-0.315291202475731,-0.216327288498481,-0.386909132054131,0.706114560500333,0.996260879005333,-6.11604660314294,0.00162692314545418,0.151124833003521,"Not significant","Q9NVM9",-0.287499551687922,12,"small_vessel_occlusion"
"GKAP1",0.250313037850093,-0.263017629273236,0.386756279064645,0.706224537580469,0.996260879005333,-6.11610755418798,0.00162692314545418,0.151057197066513,"Not significant","Q5VSY0",0.253582137503794,12,"small_vessel_occlusion"
"SPN",-0.156610210556809,0.374107509851456,-0.386649018793744,0.706301715066805,0.996260879005333,-6.08436570879535,0.00162692314545418,0.151009739178331,"Not significant","P16150",-0.0834343671798706,12,"small_vessel_occlusion"
"ARF6",0.258782828946897,0.0468736862142881,0.386347284698784,0.706518841674822,0.996260879005333,-6.08854815159218,0.00162692314545418,0.150876251754145,"Not significant","P62330",0.264800774199622,12,"small_vessel_occlusion"
"PHACTR1",-0.0918051006833054,-0.297880015115273,-0.386304852177317,0.70654937812554,0.996260879005333,-6.07305680673648,0.00162692314545418,0.150857481518058,"Not significant","Q9C0D0",-0.986306225825267,12,"small_vessel_occlusion"
"TSPAN15",0.382395571077904,1.35819713274638,0.385879033655586,0.706855847084191,0.996260879005333,-6.08341649934652,0.00162692314545418,0.150669145183469,"Not significant","O95858",0.961086423056466,12,"small_vessel_occlusion"
"TPP1",-0.131152353145524,-0.0650297552347183,-0.385560226927739,0.707085333259427,0.996260879005333,-6.11658367848502,0.00162692314545418,0.150528171030034,"Not significant","O14773",-0.141010783399854,12,"small_vessel_occlusion"
"TUBB3",-0.0691694612593022,-0.0646258797496557,-0.385443880344802,0.707169090405322,0.996260879005333,-6.05858089875689,0.00162692314545418,0.15047673012136,"Not significant","Q13509",0.0551576646310942,12,"small_vessel_occlusion"
"WSCD2",-0.190994906268363,-0.617404652138551,-0.385135810842241,0.707390887136603,0.996260879005333,-6.07518844889794,0.00162692314545418,0.15034053922268,"Not significant","Q2TBF2",-0.727199471848352,12,"small_vessel_occlusion"
"CA11",-0.0842025108374305,-0.00284329584489266,-0.384942989514615,0.707529724564258,0.996260879005333,-6.09449913618491,0.00162692314545418,0.150255309947756,"Not significant","O75493",0.0016883981015001,12,"small_vessel_occlusion"
"TXK",-0.205060767111861,0.209422113994757,-0.383822952862468,0.708336405253091,0.996260879005333,-6.02726918903274,0.00162692314545418,0.149760436876993,"Not significant","P42681",-0.452106924567904,12,"small_vessel_occlusion"
"HMBOX1",0.126280076893503,-0.249785759486258,0.383496314942247,0.708571729022708,0.996260879005333,-6.11389526632958,0.00162692314545418,0.149616179372822,"Not significant","Q6NT76",0.109419291040727,12,"small_vessel_occlusion"
"WWOX",0.0578505868954988,0.201233990956098,0.383071753921619,0.708877648122789,0.996260879005333,-6.03104355652456,0.00162692314545418,0.149428717328281,"Not significant","Q9NZC7",0.0886904598878963,12,"small_vessel_occlusion"
"IDO1",0.126398684425703,0.0172056561956803,0.382801346168951,0.709072519386759,0.996260879005333,-6.10275083493687,0.00162692314545418,0.14930934569295,"Not significant","P14902",0.216156247045313,12,"small_vessel_occlusion"
"MCFD2",-0.079242790464933,-0.0556349509085218,-0.382554512822891,0.709250420531277,0.996260879005333,-6.09258823743425,0.00162692314545418,0.149200398028608,"Not significant","Q8NI22",-0.128482905562435,12,"small_vessel_occlusion"
"DNAJB1",0.237044796765831,0.821224776407083,0.382273930430121,0.709452667700798,0.996260879005333,-6.10584783767049,0.00162692314545418,0.149076573909204,"Not significant","P25685",0.328419154882431,12,"small_vessel_occlusion"
"CCL3",-0.14612324730386,0.0374560257963215,-0.381623956896974,0.709921266073709,0.996260879005333,-6.10422652041472,0.00162692314545418,0.148789814105976,"Not significant","P10147",-0.189824912178197,12,"small_vessel_occlusion"
"SMPD3",-0.285676339134541,-0.47070537507534,-0.381567341833314,0.709962088623011,0.996260879005333,-6.09816572487421,0.00162692314545418,0.148764841620953,"Not significant","Q9NY59",-0.794248877252851,12,"small_vessel_occlusion"
"PARD3B",-0.322943742864763,1.01606598123908,-0.381554920401153,0.709971045280106,0.996260879005333,-6.09413160546879,0.00162692314545418,0.14875936273373,"Not significant","Q8TEW8",-0.564641604678971,12,"small_vessel_occlusion"
"EFEMP1",-0.117882966278402,0.00346621374289195,-0.381497179449728,0.710012680845312,0.996260879005333,-6.06998804529785,0.00162692314545418,0.148733894700692,"Not significant","Q12805",-0.194785560028894,12,"small_vessel_occlusion"
"KIF3A",0.274350674230146,-0.61537038088621,0.379808372811946,0.711230873263719,0.996260879005333,-6.09589667579288,0.00162692314545418,0.147989399679777,"Not significant","Q9Y496",0.444765017700515,12,"small_vessel_occlusion"
"NAAA",-0.111409722692742,-0.0870154166283707,-0.37958733887897,0.711390374694008,0.996260879005333,-6.11893989172516,0.00162692314545418,0.147892015233396,"Not significant","Q02083",-0.111011331475207,12,"small_vessel_occlusion"
"ARID3A",0.11473680049385,-0.0383886744578679,0.379503373711391,0.711450969003388,0.996260879005333,-6.11858732822949,0.00162692314545418,0.147855024778585,"Not significant","Q99856",0.112252068519592,12,"small_vessel_occlusion"
"IGBP1",0.339418672797424,0.555670734494925,0.379388834659743,0.711533630614003,0.996260879005333,-6.11422135709094,0.00162692314545418,0.14780456817996,"Not significant","P78318",0.418798387476376,12,"small_vessel_occlusion"
"MCRS1",-0.236334086890353,0.764037679259976,-0.378991451198094,0.711820447972942,0.996260879005333,-6.09658483359134,0.00162692314545418,0.147629540476227,"Not significant","Q96EZ8",-0.290122320609433,12,"small_vessel_occlusion"
"PCDH17",-0.0954418079869923,-0.00284981840134909,-0.378874575799233,0.711904813358409,0.996260879005333,-6.07650388560147,0.00162692314545418,0.147578070684393,"Not significant","O14917",-0.264935343459781,12,"small_vessel_occlusion"
"SCARB1",0.186455053655094,0.430806768476032,0.377943519516462,0.712577030871498,0.996260879005333,-6.06792194818829,0.00162692314545418,0.147168180759257,"Not significant","Q8WTV0",0.682281099805342,12,"small_vessel_occlusion"
"SUGP1",-0.213614697906216,-0.36180758010596,-0.377931757534616,0.71258552458704,0.996260879005333,-6.09759321507246,0.00162692314545418,0.147163004123404,"Not significant","Q8IWZ8",-0.720041361131838,12,"small_vessel_occlusion"
"STAU1",-0.164443966779975,0.100193387295197,-0.377891195630614,0.712614815989132,0.996260879005333,-6.0516702142751,0.00162692314545418,0.147145152465731,"Not significant","O95793",-0.162305926741101,12,"small_vessel_occlusion"
"MTHFSD",-0.281126703124046,0.0457566380500793,-0.377814707321203,0.712670052625482,0.996260879005333,-6.11963227804431,0.00162692314545418,0.147111490470286,"Not significant","Q2M296",-0.280206973212106,12,"small_vessel_occlusion"
"CDC27",0.209927891605356,-0.16900362757345,0.377510257187942,0.712889930713758,0.996260879005333,-6.11975087814561,0.00162692314545418,0.146977519480215,"Not significant","P30260",0.217999781668186,12,"small_vessel_occlusion"
"DTHD1",0.354243981356979,0.27811910584569,0.37709487801439,0.713189967144316,0.996260879005333,-6.10811609318177,0.00162692314545418,0.146794774925327,"Not significant","Q6ZMT9",0.540420960954258,12,"small_vessel_occlusion"
"PECR",0.142231983036066,0.181704941137771,0.376882432316634,0.713343440341838,0.996260879005333,-6.11999515659012,0.00162692314545418,0.146701328024313,"Not significant","Q9BY49",0.143300103279762,12,"small_vessel_occlusion"
"B2M",0.0790145802457091,-0.0153670633832614,0.376881189883356,0.713344337928723,0.996260879005333,-6.01043626823599,0.00162692314545418,0.146700781559926,"Not significant","P61769",-0.101949052299772,12,"small_vessel_occlusion"
"KLF8",-0.0866059165621649,-0.187970081150221,-0.376822540859118,0.713386709004196,0.996260879005333,-6.05342020485827,0.00162692314545418,0.146674986194619,"Not significant","O95600",-0.00582071828788944,12,"small_vessel_occlusion"
"THSD1",-0.135278503763958,0.227299517951906,-0.37680750099772,0.713397574736946,0.996260879005333,-6.08580498037464,0.00162692314545418,0.146668371420642,"Not significant","Q9NS62",0.0684170477092266,12,"small_vessel_occlusion"
"PRR15",0.123406152837356,0.092982059965531,0.376704527172646,0.713471971222546,0.996260879005333,-6.09991065168377,0.00162692314545418,0.146623083491847,"Not significant","Q8IV56",0.198117113539151,12,"small_vessel_occlusion"
"RBMS3",0.177683356714707,-0.399236963440975,0.376607947888652,0.713541750605057,0.996260879005333,-6.04946748564942,0.00162692314545418,0.146580610458357,"Not significant","Q6XE24",0.934072758044515,12,"small_vessel_occlusion"
"UBA1",-0.161093236086301,0.0862844871977965,-0.376025585939837,0.713962570104343,0.996260879005333,-6.12032790537295,0.00162692314545418,0.146324555763376,"Not significant","P22314",-0.148973257626806,12,"small_vessel_occlusion"
"CAST",-0.0625668038535015,0.0659096798238655,-0.375510697250314,0.714334715488184,0.996260879005333,-6.05719166850998,0.00162692314545418,0.146098243367553,"Not significant","P20810",-0.0577776709305389,12,"small_vessel_occlusion"
"CER1",-0.0579653232394246,0.0602427587533991,-0.375463312413366,0.714368967653756,0.996260879005333,-5.98705077182071,0.00162692314545418,0.146077419558278,"Not significant","O95813",-0.0172854920583112,12,"small_vessel_occlusion"
"NTPCR",0.141630407539219,0.191099986123542,0.375441179248285,0.714384966853745,0.996260879005333,-6.06696453476155,0.00162692314545418,0.146067693090896,"Not significant","Q9BSD7",0.0999884089188916,12,"small_vessel_occlusion"
"CFAP69",0.168187032108461,0.108477267436683,0.375427634556192,0.71439475785285,0.996260879005333,-6.11116944123165,0.00162692314545418,0.14606174091113,"Not significant","A5D8W1",0.13500973507762,12,"small_vessel_occlusion"
"TBCC",-0.271683318360089,0.357205346847574,-0.375351930412634,0.71444948280045,0.996260879005333,-6.11607689566773,0.00162692314545418,0.146028473824207,"Not significant","Q15814",-0.296628086694649,12,"small_vessel_occlusion"
"CYP1A2",-0.148897186518386,-0.274211014659765,-0.375057307454006,0.714662475524396,0.996260879005333,-6.09310471121187,0.00162692314545418,0.145899020613993,"Not significant","P05177",-0.800477505328932,12,"small_vessel_occlusion"
"MN1",0.371804855064733,0.689406039814154,0.3741476441464,0.715320261119164,0.996260879005333,-6.07986591543919,0.00162692314545418,0.145499473588827,"Not significant","Q10571",0.467829868623189,12,"small_vessel_occlusion"
"NPM1",0.125633012262828,-0.000316412808994452,0.37413775360427,0.715327414383035,0.996260879005333,-6.09914759744396,0.00162692314545418,0.14549513062853,"Not significant","P06748",0.0147467722850186,12,"small_vessel_occlusion"
"SPINK4",-0.090541216871557,0.220715334638953,-0.373963838314047,0.71545320202732,0.996260879005333,-5.99956645901222,0.00162692314545418,0.145418768285738,"Not significant","O60575",0.00446471252611705,12,"small_vessel_occlusion"
"MUCL3",0.0888095208012483,0.0326360239026447,0.373817048486965,0.715559377500943,0.996260879005333,-6.09887615903641,0.00162692314545418,0.14535432241985,"Not significant","Q3MIW9",0.153917829639145,12,"small_vessel_occlusion"
"ZNF350",0.183968383788455,-0.290255820378661,0.373791226513415,0.715578055603767,0.996260879005333,-6.12119212938169,0.00162692314545418,0.145342986266099,"Not significant","Q9GZX5",0.186968586061682,12,"small_vessel_occlusion"
"HOMER3",-0.201224137980928,-0.0565472717086474,-0.373690203174252,0.715651131833056,0.996260879005333,-6.11386038635524,0.00162692314545418,0.145298637529441,"Not significant","Q9NSC5",-0.153353465454919,12,"small_vessel_occlusion"
"EPHB6",0.0608079839128102,0.052978603169322,0.373568055291645,0.71573949267477,0.996260879005333,-6.01883330105723,0.00162692314545418,0.145245018866073,"Not significant","O15197",-0.113572991532939,12,"small_vessel_occlusion"
"ACAN",0.0757245429163339,-0.0707132172149916,0.3729533467236,0.71618423398943,0.996260879005333,-6.08771082651374,0.00162692314545418,0.144975243735673,"Not significant","P16112",0.0993526064391647,12,"small_vessel_occlusion"
"FKBP10",0.171592131143564,-0.147667244076729,0.372338264813603,0.716629355275227,0.996260879005333,-6.12112415012522,0.00162692314545418,0.144705405808581,"Not significant","Q96AY3",0.176164959158216,12,"small_vessel_occlusion"
"NOTCH3",0.0767568124138824,-0.1563871835048,0.372205309267912,0.716725586716982,0.996260879005333,-6.01212360504109,0.00162692314545418,0.14464709117488,"Not significant","Q9UM47",0.120132601793323,12,"small_vessel_occlusion"
"DKK4",0.0895729012217226,0.160593864119922,0.372138273323965,0.716774108378592,0.996260879005333,-6.07471785727387,0.00162692314545418,0.144617690833924,"Not significant","Q9UBT3",-0.0654425948059985,12,"small_vessel_occlusion"
"CFAP251",-0.103373985827591,0.344209884603818,-0.371816450470281,0.717007066917627,0.996260879005333,-5.99373482164569,0.00162692314545418,0.144476563846559,"Not significant","Q8TBY9",-0.180092879704067,12,"small_vessel_occlusion"
"GMPR",-0.395523926073551,0.734910989801089,-0.371772340178974,0.717038999459402,0.996260879005333,-6.1202765168595,0.00162692314545418,0.144457222589659,"Not significant","P36959",-0.346477837221963,12,"small_vessel_occlusion"
"LEP",-0.244299312761091,-0.45324690764149,-0.371377700682409,0.717324713923987,0.996260879005333,-6.08603958676673,0.00162692314545418,0.144284206197996,"Not significant","P41159",-0.476425242849759,12,"small_vessel_occlusion"
"ASPN",-0.0830363609810662,0.0609771572053432,-0.370843588486008,0.717711476807526,0.996260879005333,-6.06102168662054,0.00162692314545418,0.144050108979714,"Not significant","Q9BXN1",-0.119104529704366,12,"small_vessel_occlusion"
"ASPSCR1",-0.130640790936723,0.337283896437536,-0.370739541801101,0.717786828998146,0.996260879005333,-6.11299591542632,0.00162692314545418,0.144004514999583,"Not significant","Q9BZE9",-0.0675581846386194,12,"small_vessel_occlusion"
"NCCRP1",0.208151620722705,0.268628884882977,0.37066406057389,0.717841495608585,0.996260879005333,-6.11593466390031,0.00162692314545418,0.143971440412154,"Not significant","Q6ZVX7",0.157743269258312,12,"small_vessel_occlusion"
"SRGAP2",-0.218850726973996,-0.785766661167145,-0.370654672737849,0.717848294780842,0.996260879005333,-6.08865159885965,0.00162692314545418,0.143967326928848,"Not significant","O75044",-1.08792385033199,12,"small_vessel_occlusion"
"CHAC1",0.121569132966343,0.226155600200097,0.370488871736151,0.717968380918118,0.996260879005333,-6.10319159322759,0.00162692314545418,0.14389468151697,"Not significant","Q9BUX1",-0.0479609774691718,12,"small_vessel_occlusion"
"TEX35",0.143852765301754,0.295392774355908,0.37042861090316,0.71801202852492,0.996260879005333,-6.01897984947235,0.00162692314545418,0.143868280161264,"Not significant","Q5T0J7",-0.127393712209804,12,"small_vessel_occlusion"
"ANKRD45",-0.125098223723295,-0.670139708245794,-0.370282604983459,0.718117786622508,0.996260879005333,-6.08327329307231,0.00162692314545418,0.143804316363844,"Not significant","Q5TZF3",-0.734685858445508,12,"small_vessel_occlusion"
"SNX18",-0.209598974892297,0.27924836302797,-0.370135111189289,0.718224628698669,0.996260879005333,-6.11983238145048,0.00162692314545418,0.143739706527496,"Not significant","Q96RF0",-0.236131912895611,12,"small_vessel_occlusion"
"MCAM",0.0954697112776767,0.0255343570218732,0.369173177733327,0.718921591387638,0.996260879005333,-6.12154128766359,0.00162692314545418,0.143318473017069,"Not significant","P43121",0.102452412912888,12,"small_vessel_occlusion"
"CC2D1A",-0.278053895425467,0.37314734980464,-0.369133980615769,0.71894999706194,0.996260879005333,-6.12118627718045,0.00162692314545418,0.143301313727318,"Not significant","Q6P1N0",-0.250704100728035,12,"small_vessel_occlusion"
"IGSF9",-0.177406150285421,0.331248182182511,-0.368230903264367,0.719604568692854,0.996260879005333,-6.10058680416405,0.00162692314545418,0.142906088028268,"Not significant","Q9P2J2",-0.0437863952347211,12,"small_vessel_occlusion"
"CLTA",-0.0776490561434907,0.172768237690131,-0.367792849647153,0.719922164679381,0.996260879005333,-6.07987635217071,0.00162692314545418,0.142714455343076,"Not significant","P09496",-0.180525629009519,12,"small_vessel_occlusion"
"SIRPA",-0.0913292555522569,0.0306530659242223,-0.367757594263974,0.719947727801147,0.996260879005333,-6.0330524608905,0.00162692314545418,0.142699034612658,"Not significant","P78324",-0.0696670728336487,12,"small_vessel_occlusion"
"MCF2L2",-0.210665322028168,-0.444241920486093,-0.366711733183905,0.720706227355386,0.996260879005333,-6.12389724500518,0.00162692314545418,0.142241725346696,"Not significant","Q86YR7",-0.206970148214272,12,"small_vessel_occlusion"
"FAM114A2",0.222191086274562,0.350633464753628,0.366668900169801,0.720737298224011,0.996260879005333,-6.10950555500071,0.00162692314545418,0.142223002578089,"Not significant","Q9NRY5",0.43233135172299,12,"small_vessel_occlusion"
"TLR4",0.106949943321282,-0.0337589063371221,0.366561027789292,0.72081555067358,0.996260879005333,-6.10441598489727,0.00162692314545418,0.142175852579944,"Not significant","O00206",0.165519746605839,12,"small_vessel_occlusion"
"CLBA1",0.169195828048393,-0.102155171334743,0.366309556943146,0.720997984815155,0.996260879005333,-6.03844652975223,0.00162692314545418,0.142065949129228,"Not significant","Q96F83",-0.103073049443109,12,"small_vessel_occlusion"
"FBXO40",0.161785610340696,-0.224311601991455,0.36611570970544,0.721138627204542,0.996260879005333,-6.12412268754346,0.00162692314545418,0.141981241185033,"Not significant","Q9UH90",0.152977162812437,12,"small_vessel_occlusion"
"TOX3",0.0888944372498893,-0.0732026118785143,0.366072949629771,0.721169652458332,0.996260879005333,-6.10899178545817,0.00162692314545418,0.14196255711213,"Not significant","O15405",0.164358456858567,12,"small_vessel_occlusion"
"DPEP1",0.108058112085901,0.252084639233847,0.365710516492774,0.721432642588824,0.996260879005333,-6.12427574539636,0.00162692314545418,0.141804211095178,"Not significant","P16444",0.113264974206686,12,"small_vessel_occlusion"
"BANP",-0.161976767033405,0.311293620926638,-0.365682009161294,0.721453329781516,0.996260879005333,-6.12428650754379,0.00162692314545418,0.141791757812237,"Not significant","Q8N9N5",-0.173173814054046,12,"small_vessel_occlusion"
"PPM1B",0.112397908670414,0.30379541599541,0.365364320700103,0.721683885570339,0.996260879005333,-6.04963946389448,0.00162692314545418,0.141652991925468,"Not significant","O75688",-0.110315167261953,12,"small_vessel_occlusion"
"IFIH1",0.203400431749379,-0.200990619758765,0.3653378106379,0.721703125999358,0.996260879005333,-6.10513289835396,0.00162692314545418,0.141641413586345,"Not significant","Q9BYX4",0.0800937916551318,12,"small_vessel_occlusion"
"TUBB8",0.107614842220433,-0.0429168551539381,0.365331056355056,0.721708028143647,0.996260879005333,-6.12014822530852,0.00162692314545418,0.141638463665655,"Not significant","Q3ZCM7",0.0911384366452694,12,"small_vessel_occlusion"
"PLXNA2",-0.1745959148993,0.0703357621096075,-0.364844043328843,0.72206152828308,0.996260879005333,-6.10316230427557,0.00162692314545418,0.141425793766512,"Not significant","O75051",0.20372432390494,12,"small_vessel_occlusion"
"CEP55",0.138590719998956,-0.151446847245097,0.364739454058429,0.722137453604103,0.996260879005333,-6.10719118435497,0.00162692314545418,0.141380129770898,"Not significant","Q53EZ4",0.29989220649004,12,"small_vessel_occlusion"
"KCND2",-0.0625679369338068,0.0766004231603195,-0.364269932859319,0.722478335284766,0.996260879005333,-5.97974792359199,0.00162692314545418,0.141175171418954,"Not significant","Q9NZV8",-0.0340768069827131,12,"small_vessel_occlusion"
"KIFC2",0.0656334524295273,0.008358141562591,0.364120443860134,0.722586880438419,0.996260879005333,-6.07560305732628,0.00162692314545418,0.141109927911817,"Not significant","Q96AC6",0.129049778463585,12,"small_vessel_occlusion"
"CHRDL1",-0.152992335914733,-0.0769087870915731,-0.364025624539204,0.722655732801275,0.996260879005333,-6.11886112493542,0.00162692314545418,0.14106854772969,"Not significant","Q9BU40",-0.164764179502215,12,"small_vessel_occlusion"
"MND1",0.263030435125477,-0.17291304965814,0.363472159716245,0.723057678327629,0.996260879005333,-6.08843040419353,0.00162692314545418,0.140827057642823,"Not significant","Q9BWT6",0.42726663010461,12,"small_vessel_occlusion"
"LYVE1",-0.111629739543946,0.0197312446931998,-0.363354116438366,0.723143416760294,0.996260879005333,-6.11026781276696,0.00162692314545418,0.140775563105357,"Not significant","Q9Y5Y7",-0.15981186245169,12,"small_vessel_occlusion"
"ADAMTSL2",-0.0955548088283042,0.00208210510512193,-0.363239741929981,0.723226494231858,0.996260879005333,-6.09072768343082,0.00162692314545418,0.140725672565964,"Not significant","Q86TH1",-0.220471729763917,12,"small_vessel_occlusion"
"IFNL4",-0.221583466333085,-0.141548270980517,-0.36312859925879,0.723307227776123,0.996260879005333,-6.08115684940294,0.00162692314545418,0.140677195116345,"Not significant","K9M1U5",-0.383176529407501,12,"small_vessel_occlusion"
"PLAUR",-0.125823182938606,-0.0114071982291838,-0.362853629781529,0.723506979466518,0.996260879005333,-6.11882970167236,0.00162692314545418,0.140557275009111,"Not significant","Q03405",-0.0929559292005641,12,"small_vessel_occlusion"
"HK2",0.118236883872172,-0.151361834257841,0.362612539646843,0.72368213715735,0.996260879005333,-6.04395893216676,0.00162692314545418,0.140452147050244,"Not significant","P52789",-0.015327632852963,12,"small_vessel_occlusion"
"GPC1",0.0724119539944187,-0.0762398720447284,0.362421796242503,0.723820728443831,0.996260879005333,-6.09762292718229,0.00162692314545418,0.140368983924874,"Not significant","P35052",0.0433299849009407,12,"small_vessel_occlusion"
"FIS1",0.162280751701848,0.143332283943892,0.362191609188988,0.72398799263303,0.996260879005333,-6.09564817835121,0.00162692314545418,0.140268636532771,"Not significant","Q9Y3D6",-0.0168160417250224,12,"small_vessel_occlusion"
"BLTP3B",0.118157474624207,-0.0871332151194413,0.361545925389181,0.724457255443148,0.996260879005333,-6.07940034697651,0.00162692314545418,0.139987233757764,"Not significant","A0JNW5",0.328990441986493,12,"small_vessel_occlusion"
"C6orf118",0.0695734228976136,-0.103701906278729,0.361356733755013,0.724594776374561,0.996260879005333,-5.9465723434851,0.00162692314545418,0.13990480113212,"Not significant","Q5T5N4",0.00807624948876244,12,"small_vessel_occlusion"
"NSFL1C",0.363832306589984,0.506136651461323,0.36109121538913,0.724787795291242,0.996260879005333,-6.12600895476515,0.00162692314545418,0.13978912835869,"Not significant","Q9UNZ2",0.380226608897958,12,"small_vessel_occlusion"
"RPGR",0.0953505707186764,0.549637456734975,0.360917133662365,0.724914355046262,0.996260879005333,-6.00882091406486,0.00162692314545418,0.139713300088224,"Not significant","Q92834",0.581011935642787,12,"small_vessel_occlusion"
"DPPA4",-0.133550180764948,-0.265470680780709,-0.36072985170731,0.725050521109203,0.996260879005333,-6.0905062060797,0.00162692314545418,0.139631730981407,"Not significant","Q7L190",0.0157343039555209,12,"small_vessel_occlusion"
"MRPS27",0.118160351055718,-0.00160149236520131,0.359982282525533,0.72559415081391,0.996260879005333,-6.03231661210492,0.00162692314545418,0.139306226884402,"Not significant","Q92552",0.862882571560996,12,"small_vessel_occlusion"
"TREML1",0.251246385567879,0.245967311784625,0.359697419691129,0.725801343564241,0.996260879005333,-6.08969384689421,0.00162692314545418,0.139182232192233,"Not significant","Q86YW5",0.530546391223158,12,"small_vessel_occlusion"
"LRIG3",-0.141837446034803,-0.0327990584385892,-0.359691400729968,0.725805721655265,0.996260879005333,-6.1183096707147,0.00162692314545418,0.139179612501521,"Not significant","Q6UXM1",-0.174683575811131,12,"small_vessel_occlusion"
