"Assay","logFC","AveExpr","t","P.Value","adj.P.Val","B","neg_log10_padj","neg_log10_p","sig","UniProt","delta_NPX","n_samples","analysis_group"
"CAPN8",0.0914560875120299,0.145561687107349,0.736913642238586,0.462268674305709,0.855694087488707,-5.42536619103675,0.0676814688052607,0.335105535584457,"Not significant","A6NHC0",0.0196478261962116,167,"all_groups_holistic"
"HBZ",0.146515796016988,0.276433388423732,0.736707711751506,0.4623935686023,0.855694087488707,-5.45106444734991,0.0676814688052607,0.334988215115115,"Not significant","P02008",0.248118202491157,167,"all_groups_holistic"
"KLK8",0.0536728277928601,-0.0418372640308149,0.736499555208083,0.462519832287737,0.855694087488707,-5.43800303910087,0.0676814688052607,0.334869640506643,"Not significant","O60259",0.0866862094891841,167,"all_groups_holistic"
"MACROD2",-0.0668782737845947,0.0171525899619199,-0.736439584375401,0.462556213023722,0.855694087488707,-5.43988554739768,0.0676814688052607,0.334835481254603,"Not significant","A1Z1Q3",-0.136455577300842,167,"all_groups_holistic"
"GIMAP7",0.0637320050086649,-0.0553574174500355,0.736357720429955,0.462605877609807,0.855694087488707,-5.4429627298404,0.0676814688052607,0.334788853629192,"Not significant","Q8NHV1",0.109149930185765,167,"all_groups_holistic"
"TNFRSF8",0.0612128331988279,0.0556172156583763,0.736352750397918,0.462608892887133,0.855694087488707,-5.43305203376198,0.0676814688052607,0.334786022895516,"Not significant","P28908",0.152891307989401,167,"all_groups_holistic"
"HBEGF",0.130945066413073,-0.203909012610316,0.736298121921512,0.462642036261234,0.855694087488707,-5.44517899894431,0.0676814688052607,0.334754909207247,"Not significant","Q99075",0.206117155272767,167,"all_groups_holistic"
"ODC1",-0.107144576443277,-0.108943454478589,-0.735994737197816,0.462826125643596,0.855694087488707,-5.43359832324837,0.0676814688052607,0.334582133941101,"Not significant","P11926",-0.213420133488215,167,"all_groups_holistic"
"TXNL1",-0.0440372560241932,0.0326808808328902,-0.735859059524663,0.462908466199886,0.855694087488707,-5.43967259094165,0.0676814688052607,0.334504876269966,"Not significant","O43396",-0.0873454234098096,167,"all_groups_holistic"
"SLC38A10",0.0547244088541774,0.0324270208177999,0.735574492636887,0.463081191961071,0.855694087488707,-5.43296798665199,0.0676814688052607,0.334342857514844,"Not significant","Q9HBR0",0.145340352640978,167,"all_groups_holistic"
"RNF17",-0.103116878264667,-0.0531327872799185,-0.735447774770165,0.463158118552967,0.855694087488707,-5.44551227250477,0.0676814688052607,0.334270718934523,"Not significant","Q9BXT8",0.0449866561054503,167,"all_groups_holistic"
"LRG1",0.0610364656710413,0.0594614695201343,0.735051367940538,0.463398811599538,0.855694087488707,-5.43410998558925,0.0676814688052607,0.334045084306131,"Not significant","P02750",0.089567855859569,167,"all_groups_holistic"
"GRK4",-0.0855344569441861,-0.197395906262211,-0.735035855310937,0.463408232095929,0.855694087488707,-5.43039586521818,0.0676814688052607,0.33403625556529,"Not significant","P32298",-0.0400104013513033,167,"all_groups_holistic"
"DHRS4L2",-0.0928801972671615,0.114341619184372,-0.73498424184115,0.463439576655058,0.855694087488707,-5.44523513332557,0.0676814688052607,0.334006881230164,"Not significant","Q6PKH6",-0.251523281540044,167,"all_groups_holistic"
"RGS12",0.0900081285646193,-0.10841610118981,0.734671807324661,0.463629341771507,0.855694087488707,-5.422926506831,0.0676814688052607,0.333829086586325,"Not significant","O14924",0.326894653820747,167,"all_groups_holistic"
"MMUT",0.317291256169511,-0.799104290473425,0.734533819007739,0.463713166424133,0.855694087488707,-5.45584333288438,0.0676814688052607,0.333750572803423,"Not significant","P22033",0.287664073246458,167,"all_groups_holistic"
"IGLON5",-0.0701452014395795,0.0873486701361445,-0.734459645925785,0.463758228345868,0.855694087488707,-5.43176560339472,0.0676814688052607,0.333708371730529,"Not significant","A6NGN9",-0.119700166530151,167,"all_groups_holistic"
"JAKMIP2",-0.0591357844937855,0.0400547894152874,-0.734259335237244,0.463879934183433,0.855694087488707,-5.42988917493286,0.0676814688052607,0.333594413128764,"Not significant","Q96AA8",0.0464419807376003,167,"all_groups_holistic"
"ADAM15",0.0482074712732901,0.0184619596373,0.734060348167104,0.464000853586205,0.855694087488707,-5.43892005124016,0.0676814688052607,0.333481220506676,"Not significant","Q13444",0.0565366391876413,167,"all_groups_holistic"
"CLIC5",-0.0829517961057297,-0.0549090126205883,-0.733915596262538,0.464088826783243,0.855694087488707,-5.42799165107575,0.0676814688052607,0.333398887355147,"Not significant","Q9NZA1",-0.0677697983879009,167,"all_groups_holistic"
"ETNK2",0.0803547340990616,0.0131665566954608,0.733756376631093,0.464185603589701,0.855694087488707,-5.43944685621588,0.0676814688052607,0.333308333028111,"Not significant","Q9NVF9",-0.0265303607066483,167,"all_groups_holistic"
"MIF4GD",-0.130032995966808,0.149797042285254,-0.733375186393936,0.464417344543593,0.855829989128308,-5.44788403322646,0.0676124994777582,0.333091569082234,"Not significant","A9UHW6",-0.117293255188021,167,"all_groups_holistic"
"DRAXIN",0.0759791747023177,-0.00146679374428388,0.732847381782329,0.464738325578827,0.856130194331608,-5.4441631531143,0.0674601858131906,0.332791511078121,"Not significant","Q8NBI3",0.155680997503458,167,"all_groups_holistic"
"SAMD8",0.112793597938446,0.449996467144368,0.732068881450512,0.465211992942145,0.856498215840424,-5.43694896054614,0.0672735373703511,0.332349097895741,"Not significant","Q96LT4",0.197980856042306,167,"all_groups_holistic"
"CST7",0.119570879646826,0.0945829460006988,0.731619439770327,0.46548557260146,0.856498215840424,-5.4373216702216,0.0672735373703511,0.332093775126622,"Not significant","O76096",0.118295828570147,167,"all_groups_holistic"
"CHCHD2P9",-0.0789666533586146,-0.0416772182581913,-0.731264780448644,0.465701520988458,0.856498215840424,-5.43306362558325,0.0672735373703511,0.331892343652376,"Not significant","Q5T1J5",-0.0762508030627336,167,"all_groups_holistic"
